movie_id,title,genre,language,mood,rating,popularity,year
191359,Zoe (2018),Romance,English,Emotional,3.23417721518987,79,2018
191367,The Predator (2018),Action,English,Mass,2.60745341614907,805,2018
191441,The Happytime Murders (2018),Action,English,Mass,2.515625,192,2018
191459,The Sisters Brothers (2018),Western,English,General,3.43542757417103,573,2018
191469,Robin Hood (2018),Adventure,English,General,2.55780346820809,346,2018
191479,Smallfoot (2018),Animation,English,Feel-Good,3.1015625,256,2018
191483,The Nun (2018),Horror,English,Dark,2.56984126984127,630,2018
191489,Peppermint (2018),Action,English,Mass,3.1600566572238,353,2018
191495,White Boy Rick (2018),Crime,English,General,3.28289473684211,152,2018
191687,Teen Titans Go! To the Movies (2018),Animation,English,Feel-Good,2.98951048951049,143,2018
191799,Extinction (2018),Sci-Fi,English,Mind-Bending,2.95526315789474,380,2018
191811,Iliza Shlesinger: Elder Millennial (2018),Comedy,English,Feel-Good,3.31896551724138,58,2018
191869,The Old Man and the Gun (2018),(no genres listed),English,General,3.33373205741627,418,2018
191941,Robin Williams: Come Inside My Mind (2018),Documentary,English,General,3.78658536585366,82,2018
192025,Bottle Rocket (1994),Comedy,English,Feel-Good,3.48660714285714,112,1994
192045,If Beale Street Could Talk (2018),Drama,English,Emotional,3.5398322851153,477,2018
192081,Like Father (2018),Comedy,English,Feel-Good,2.94262295081967,122,2018
192105,Black 47 (2018),Drama,English,Emotional,3.34210526315789,57,2018
192109,Minding the Gap (2018),Documentary,English,General,3.89851485148515,202,2018
192123,The Breaker Upperers (2018),Comedy,English,Feel-Good,2.92372881355932,59,2018
192209,Flavors of Youth (2018),Animation,English,Feel-Good,3.22535211267606,71,2018
192245,Bad Times at the El Royale (2018),Horror,English,Dark,3.58998808104887,1678,2018
192265,The Witch: Part 1. The Subversion (2018),Action,English,Mass,3.57386363636364,88,2018
192283,Crazy Rich Asians (2018),Comedy,English,Feel-Good,3.49695977549111,2138,2018
192285,Birds of Passage (2018),Crime,English,General,3.63793103448276,116,2018
192307,The Meg (2018),Action,English,Mass,2.72693032015066,1062,2018
192315,Slaughterhouse Rulez (2018),Comedy,English,Feel-Good,2.57746478873239,71,2018
192319,Operation Finale (2018),Drama,English,Emotional,3.44517543859649,228,2018
192357,Colette (2018),Drama,English,Emotional,3.42931937172775,191,2018
192377,Goosebumps: Haunted Halloween (2018),Adventure,English,General,2.54,100,2018
192379,First Man (2018),Drama,English,Emotional,3.62864077669903,1648,2018
192381,Apostle (2018),Horror,English,Dark,3.199604743083,506,2018
192383,Beautiful Boy (2018),Drama,English,Emotional,3.6959595959596,495,2018
192385,A Star Is Born (2018),Drama,English,Emotional,3.5787610619469,2825,2018
192389,Venom (2018),Action,English,Mass,3.25758504443763,3263,2018
192393,Night School (2018),Comedy,English,Feel-Good,2.79220779220779,231,2018
192503,Thunder Road (2018),Comedy,English,Feel-Good,3.50925925925926,216,2018
192551,Mile 22 (2018),Action,English,Mass,2.9804469273743,358,2018
192559,The House with a Clock in Its Walls (2018),Children,English,General,2.99597855227882,373,2018
192561,Hold the Dark (2018),Thriller,English,Dark,2.80827067669173,266,2018
192579,Johnny English Strikes Again (2018),Action,English,Mass,3.32057416267943,627,2018
192649,My Hero Academia the Movie: The Two Heroes (2018),Action,English,Mass,3.43506493506494,77,2018
192697,Destination Wedding (2018),Comedy,English,Feel-Good,3.12946428571429,224,2018
192787,What Keeps You Alive (2018),Thriller,English,Dark,2.81884057971015,69,2018
192803,Bohemian Rhapsody (2018),Drama,English,Emotional,3.69574427113422,5193,2018
192911,A.X.L. (2018),Sci-Fi,English,Mind-Bending,2.94578313253012,83,2018
192953,Ghost in the Shell: Stand Alone Complex - Individual Eleven (2006),Animation,English,Feel-Good,4.08823529411765,51,2006
192997,Border (2018),Fantasy,English,General,3.5234375,320,2018
193041,One Cut of the Dead (2017),Comedy,English,Feel-Good,3.75954198473282,393,2017
193065,Roma (2018),Drama,English,Emotional,3.77893639207508,1918,2018
193073,Stree (2018),Horror,English,Dark,3.61290322580645,62,2018
193119,Perfect Bid: The Contestant Who Knew Too Much (2017),Documentary,English,General,3.25,68,2017
193147,The House That Jack Built (2018),Drama,English,Emotional,3.60729613733906,932,2018
193175,Mowgli (2018),Adventure,English,General,3.0530303030303,264,2018
193185,Fahrenheit 11/9 (2018),Documentary,English,General,3.25206611570248,242,2018
193243,Next Gen (2018),Action,English,Mass,2.97515527950311,161,2018
193445,Assassination Nation (2018),Thriller,English,Dark,2.9780701754386,114,2018
193449,Mid90s (2018),Comedy,English,Feel-Good,3.71722643553629,923,2018
193451,Lords of Chaos (2018),Drama,English,Emotional,3.05102040816327,98,2018
193455,Aniara (2018),Sci-Fi,English,Mind-Bending,3.39890710382514,183,2018
193477,Outlaw King (2018),Action,English,Mass,3.41647058823529,425,2018
193533,Bleach (2018),Action,English,Mass,3.04545454545455,66,2018
193589,Boy Erased (2018),Drama,English,Emotional,3.375,240,2018
193595,The Land of Steady Habits (2018),Comedy,English,Feel-Good,2.98360655737705,61,2018
193599,Climax (2018),Drama,English,Emotional,3.63194444444444,792,2018
193605,In Fabric (2018),Comedy,English,Feel-Good,3.15827338129496,139,2018
193637,Giant Little Ones (2018),Drama,English,Emotional,3.54054054054054,74,2018
193647,The Girl in the Spider's Web (2018),Crime,English,General,2.96846846846847,222,2018
193697,High Life (2018),Drama,English,Emotional,3,448,2018
193749,Final Score (2018),Action,English,Mass,2.68269230769231,52,2018
193771,Little Italy (2018),Comedy,English,Feel-Good,2.80147058823529,68,2018
193779,We Have Always Lived in the Castle (2018),Drama,English,Emotional,2.62142857142857,70,2018
193843,Raazi (2018),Action,English,Mass,3.75,54,2018
193851,U: July 22 (2018),Drama,English,Emotional,3.67391304347826,69,2018
193894,King of Thieves (2018),Crime,English,General,2.77536231884058,69,2018
193898,Life Itself (2018),Drama,English,Emotional,3.38421052631579,95,2018
193900,22 July (2018),Drama,English,Emotional,3.20967741935484,155,2018
193906,The Night Comes For Us (2018),Action,English,Mass,3.50331125827815,151,2018
193916,Mirai (2018),Animation,English,Feel-Good,3.37790697674419,172,2018
193942,Instant Family (2018),Comedy,English,Feel-Good,3.73114355231144,822,2018
193944,The Ballad of Buster Scruggs (2018),Comedy,English,Feel-Good,3.66270290675727,2649,2018
193950,Free Solo (2018),Documentary,English,General,4.03099072718399,2049,2018
193952,Hunter Killer (2018),Action,English,Mass,3.3037542662116,293,2018
193954,The Nutcracker and the Four Realms (2018),Adventure,English,General,2.79950495049505,202,2018
193956,The Grinch (2018),Animation,English,Feel-Good,3.05602536997886,473,2018
193958,Creed II (2018),Drama,English,Emotional,3.38227848101266,790,2018
193960,Wildlife (2018),Drama,English,Emotional,3.52517985611511,278,2018
194004,Halloween (2018),Horror,English,Dark,3.22773393461105,887,2018
194006,Replicas (2018),Sci-Fi,English,Mind-Bending,2.69703389830508,236,2018
194012,Level 16 (2018),Drama,English,Emotional,3.19540229885057,87,2018
194016,Ralph Breaks the Internet (2018),Animation,English,Feel-Good,3.39036996735582,1838,2018
194026,The Man Who Killed Hitler and Then the Bigfoot (2018),Drama,English,Emotional,2.79591836734694,98,2018
194052,At Eternity's Gate (2018),Drama,English,Emotional,3.4638783269962,263,2018
194074,The Hate U Give (2018),Crime,English,General,3.63929618768328,341,2018
194134,Knife + Heart (2018),Drama,English,Emotional,3.32456140350877,57,2018
194200,Hell Fest (2018),Horror,English,Dark,2.89325842696629,89,2018
194206,Await Further Instructions (2018),Mystery,English,General,3.02912621359223,103,2018
194238,Malevolent (2018),Horror,English,Dark,2.5,96,2018
194256,A Charlie Brown Thanksgiving (1973),Animation,English,Feel-Good,3.27083333333333,96,1973
194312,Private Life (2018),Comedy,English,Feel-Good,3.62394957983193,238,2018
194348,Can You Ever Forgive Me? (2018),Comedy,English,Feel-Good,3.49117174959872,623,2018
194396,Overlord (2018),Action,English,Mass,3.3139974779319,793,2018
194398,Dead in a Week (Or Your Money Back) (2018),Action,English,Mass,3.04385964912281,57,2018
194400,Widows (2018),Crime,English,General,3.30923694779116,747,2018
194448,Green Book (2018),Comedy,English,Feel-Good,3.96835216065985,5577,2018
194450,Her Smell (2018),Drama,English,Emotional,2.95384615384615,65,2018
194556,Terrified (2017),Drama,English,Emotional,3.28217821782178,101,2017
194638,The Kindergarten Teacher (2018),Drama,English,Emotional,3.33540372670807,161,2018
194664,They Shall Not Grow Old (2018),Documentary,English,General,3.85117302052786,682,2018
194696,Andhadhun (2018),Mystery,English,General,3.84362139917696,243,2018
194722,Look Away (2018),Horror,English,Dark,2.76612903225806,62,2018
194738,Galveston (2018),Drama,English,Emotional,3.0253164556962,79,2018
194762,The Clovehitch Killer (2018),Horror,English,Dark,3.44071146245059,253,2018
194797,Godzilla: Eater of Stars (2018),Animation,English,Feel-Good,2.25862068965517,58,2018
194871,Possum (2018),Drama,English,Emotional,2.85882352941176,85,2018
194927,An Evening with Beverly Luff Linn (2018),Comedy,English,Feel-Good,2.83823529411765,68,2018
194929,Constantine: City of Demons - The Movie (2018),Animation,English,Feel-Good,3.55882352941176,51,2018
194947,Cam (2018),Horror,English,Dark,3.02908587257618,361,2018
194951,Bird Box (2018),Drama,English,Emotional,3.22836245428688,2461,2018
194959,Destroyer (2018),Crime,English,General,3.12432432432432,185,2018
194969,Adam Sandler: 100% Fresh (2018),Comedy,English,Feel-Good,3.09090909090909,66,2018
194975,Vox Lux (2018),Drama,English,Emotional,2.98214285714286,140,2018
195001,Behind the Curve (2018),Documentary,English,General,3.42910447761194,134,2018
195041,Girl (2018),Drama,English,Emotional,3.25,64,2018
195045,The Wind (2018),Horror,English,Dark,3.07236842105263,76,2018
195075,Piercing (2018),Thriller,English,Dark,2.88095238095238,63,2018
195159,Spider-Man: Into the Spider-Verse (2018),Action,English,Mass,4.18525972781292,10434,2018
195161,Mary Poppins Returns (2018),Children,English,General,3.09315866084425,687,2018
195163,Bumblebee (2018),Action,English,Mass,3.24192212096106,1207,2018
195165,Holmes and Watson (2018),Adventure,English,General,1.92857142857143,259,2018
195167,On the Basis of Sex (2018),Drama,English,Emotional,3.67009132420091,438,2018
195207,Code 8 (2016),Action,English,Mass,3.23728813559322,59,2016
195209,Code 8,Sci-Fi,English,Mind-Bending,3.17507886435331,317,Unknown
195293,The Front Runner (2018),Drama,English,Emotional,3,76,2018
195295,Dragged Across Concrete (2018),Action,English,Mass,3.48108108108108,370,2018
195297,Long Day's Journey Into Night (2018),Drama,English,Emotional,3.58947368421053,95,2018
195303,Shadow (2018),Action,English,Mass,3.55592105263158,152,2018
195305,Stan & Ollie (2018),Comedy,English,Feel-Good,3.40106007067138,283,2018
195315,Le Grand Bain (2018),Comedy,English,Feel-Good,3.55072463768116,69,2018
195485,Time Freak (2018),Comedy,English,Feel-Good,3.17525773195876,97,2018
195497,Vice (2018),Comedy,English,Feel-Good,3.59554334554335,1638,2018
195533,Ophelia (2018),Drama,English,Emotional,3.125,52,2018
195551,Ash Is Purest White (2018),Crime,English,General,3.46581196581197,117,2018
195561,The Hummingbird Project (2018),(no genres listed),English,General,3.15079365079365,126,2018
195639,The Princess Switch (2018),Comedy,English,Feel-Good,2.875,192,2018
195671,An Elephant Sitting Still (2018),Drama,English,Emotional,3.96913580246914,81,2018
195733,Trevor Noah: Son of Patricia (2018),Comedy,English,Feel-Good,3.58571428571429,70,2018
195745,A Private War (2018),Drama,English,Emotional,3.36363636363636,110,2018
195757,The Possession of Hannah Grace (2018),Horror,English,Dark,2.45762711864407,59,2018
195777,Mortal Engines (2018),Sci-Fi,English,Mind-Bending,2.95482546201232,974,2018
195823,The Christmas Chronicles (2018),Adventure,English,General,3.15789473684211,361,2018
195847,A Christmas Prince: The Royal Wedding (2018),Romance,English,Emotional,2.55555555555556,81,2018
195849,Dumplin' (2018),Comedy,English,Feel-Good,3.34016393442623,244,2018
195921,The Mule (2018),Crime,English,General,3.38681446907818,857,2018
196021,The Quake (2018),Action,English,Mass,3.03636363636364,55,2018
196067,The Dawn Wall (2018),Adventure,English,General,4.04558823529412,340,2018
196073,Tumbbad (2018),Horror,English,Dark,3.82608695652174,115,2018
196081,Ben Is Back (2018),Drama,English,Emotional,3.26339285714286,112,2018
196113,Kursk (2018),Drama,English,Emotional,3.31318681318681,91,2018
196117,Clara (2018),Sci-Fi,English,Mind-Bending,3.49090909090909,55,2018
196175,Welcome to Marwen (2018),Animation,English,Feel-Good,2.88970588235294,136,2018
196191,Nothing to Hide (2018),Comedy,English,Feel-Good,3.34666666666667,75,2018
196223,Hellboy (2019),Action,English,Mass,2.67456896551724,696,2019
196341,Second Act (2018),Comedy,English,Feel-Good,2.975,100,2018
196343,Amazing Grace (2018),Documentary,English,General,3.4,70,2018
196417,How to Train Your Dragon: The Hidden World (2019),Adventure,English,General,3.74433962264151,1590,2019
196487,Reign of the Supermen (2019),Action,English,Mass,3.12019230769231,104,2019
196491,Asterix: The Magic Potion âs Secret (2018),Animation,English,Feel-Good,3.34408602150538,93,2018
196567,Wild Rose (2019),Comedy,English,Feel-Good,3.29487179487179,78,2019
196611,Ellen DeGeneres: Relatable (2018),Comedy,English,Feel-Good,2.875,68,2018
196707,Badhaai Ho (2018),Comedy,English,Feel-Good,3.72131147540984,61,2018
196801,"Ruben Brandt, Collector (2018)",Action,English,Mass,3.57042253521127,71,2018
196887,What Men Want (2019),Comedy,English,Feel-Good,2.79464285714286,168,2019
196889,Glass (2019),Drama,English,Emotional,3.2462486602358,1866,2019
196891,The Lego Movie 2: The Second Part (2019),Action,English,Mass,3.30301399354144,929,2019
196893,Cold Pursuit (2019),Action,English,Mass,3.07826086956522,345,2019
196895,Serenity (2019),Drama,English,Emotional,2.7337962962963,216,2019
196931,The Biggest Little Farm (2018),Documentary,English,General,3.80084745762712,118,2018
196937,Dragon Ball Super: Broly (2018),Action,English,Mass,3.7109375,192,2018
196969,Master Z: Ip Man Legacy (2018),Action,English,Mass,3.19285714285714,70,2018
196997,Black Mirror: Bandersnatch (2018),Drama,English,Emotional,3.4336,1875,2018
197141,The Standoff at Sparrow Creek (2019),Drama,English,Emotional,3.33333333333333,54,2019
197175,Alita: Battle Angel (2019),Action,English,Mass,3.61488005997002,2668,2019
197177,Richard Says Goodbye (2018),(no genres listed),English,General,3.39506172839506,162,2018
197179,Chaos Walking (2019),Sci-Fi,English,Mind-Bending,2.80754716981132,265,2019
197197,The Report (2019),Drama,English,Emotional,3.671875,480,2019
197199,Isn't It Romantic (2019),Comedy,English,Feel-Good,2.84257425742574,505,2019
197201,Fighting with My Family (2019),Comedy,English,Feel-Good,3.36506276150628,478,2019
197203,Triple Frontier (2019),Crime,English,General,3.14285714285714,623,2019
197207,Arctic (2018),Drama,English,Emotional,3.48679867986799,303,2018
197225,T-34 (2018),Adventure,English,General,3.29032258064516,62,2018
197343,Escape Room (2019),Action,English,Mass,3.22919418758256,757,2019
197379,Don't Hug Me I'm Scared 6 (2016),Animation,English,Feel-Good,3.88251366120219,183,2016
197389,Rust Creek (2019),Drama,English,Emotional,2.9765625,64,2019
197419,The Vanishing (2018),Drama,English,Emotional,2.9025974025974,77,2018
197491,Brexit: The Uncivil War (2019),Drama,English,Emotional,3.52439024390244,164,2019
197529,The Upside (2019),Comedy,English,Feel-Good,3.58296943231441,458,2019
197537,Velvet Buzzsaw (2019),Crime,English,General,2.73300165837479,603,2019
197591,A Dog's Way Home (2019),Children,English,General,3.32608695652174,69,2019
197651,The King,Drama,English,Emotional,3.63510101010101,792,Unknown
197663,Happy Death Day 2U (2019),Horror,English,Dark,3.10872894333844,653,2019
197689,Polar (2019),Action,English,Mass,3.08178053830228,483,2019
197691,FYRE: The Greatest Party That Never Happened (2019),Documentary,English,General,3.63501646542261,911,2019
197697,Once Upon a Deadpool (2018),Action,English,Mass,3.5,86,2018
197707,IO (2019),Sci-Fi,English,Mind-Bending,2.56031128404669,257,2019
197709,The Hole in the Ground (2019),Horror,English,Dark,2.96644295302013,149,2019
197711,Us (2019),Horror,English,Dark,3.55842696629213,3560,2019
197771,Long-Haired Hare (1949),Animation,English,Feel-Good,3.73648648648649,74,1949
197875,"Extremely Wicked, Shockingly Evil and Vile (2019)",Crime,English,General,3.2953488372093,430,2019
197877,American Factory (2019),Documentary,English,General,3.70477386934673,398,2019
197879,Apollo 11 (2019),Documentary,English,General,3.95025510204082,784,2019
197881,Brittany Runs a Marathon (2019),(no genres listed),English,General,3.28260869565217,207,2019
197883,The Farewell (2019),Comedy,English,Feel-Good,3.81868600682594,1172,2019
197885,Honey Boy (2019),Drama,English,Emotional,3.60479797979798,396,2019
197889,Close (2019),Action,English,Mass,3.17518248175182,137,2019
197909,Fyre Fraud (2019),Documentary,English,General,3.51587301587302,126,2019
198101,Journal 64 (2018),Crime,English,General,3.52173913043478,69,2018
198111,Paradise Hills,Fantasy,English,General,2.60588235294118,85,Unknown
198129,The Kid Who Would Be King (2019),Action,English,Mass,2.81849315068493,146,2019
198141,Nomis (2018),Action,English,Mass,2.84677419354839,62,2018
198143,Then Came You (2019),Adventure,English,General,3.4047619047619,84,2019
198145,The Perfect Date,Romance,English,Emotional,2.95982142857143,224,Unknown
198147,Five Feet Apart (2019),Drama,English,Emotional,3.62134502923977,342,2019
198151,Uncharted: Drake's Fortune,Action,English,Mass,2.9976,625,Unknown
198153,The Beach Bum (2019),Comedy,English,Feel-Good,3.0979381443299,194,2019
198157,A Rainy Day in New York,Comedy,English,Feel-Good,3.13304721030043,233,Unknown
198185,Twin Peaks (1989),Drama,English,Emotional,4.29868421052632,1140,1989
198265,The Wandering Earth (2019),Sci-Fi,English,Mind-Bending,2.91546762589928,278,2019
198611,I Want to Eat Your Pancreas (2018),Animation,English,Feel-Good,3.85887096774194,124,2018
198619,Greener Grass (2019),Comedy,English,Feel-Good,3.30412371134021,97,2019
198667,Abducted in Plain Sight (2017),Documentary,English,General,3.44607843137255,102,2017
198703,High Flying Bird (2019),Drama,English,Emotional,3.05913978494624,93,2019
198781,Uri: The Surgical Strike (2019),Action,English,Mass,3.66666666666667,69,2019
198801,Mr. Jones (2019),Drama,English,Emotional,3.58173076923077,104,2019
198831,The Golden Glove (2019),Drama,English,Emotional,3.50574712643678,87,2019
199073,Captive State (2019),Sci-Fi,English,Mind-Bending,2.95814977973568,227,2019
199075,Gloria Bell (2019),Drama,English,Emotional,3.08602150537634,93,2019
199095,Gully Boy (2019),Drama,English,Emotional,3.77857142857143,70,2019
199101,The Prodigy (2019),Horror,English,Dark,2.77272727272727,99,2019
199113,Coffee and Cigarettes (1986),Comedy,English,Feel-Good,3.62857142857143,70,1986
199207,The Curse of La Llorona (2019),Horror,English,Dark,2.49725274725275,182,2019
199219,I See You (2019),Thriller,English,Dark,3.33955223880597,268,2019
199223,Pet Sematary (2019),Horror,English,Dark,2.72696817420436,597,2019
199237,Paddleton (2019),Drama,English,Emotional,3.62424242424242,165,2019
199307,Greta (2019),Drama,English,Emotional,2.91161616161616,198,2019
199333,Balloon (2018),Thriller,English,Dark,3.671875,64,2018
199350,Kitbull (2019),Animation,English,Feel-Good,3.77956989247312,93,2019
199470,The Wolf's Call (2019),Drama,English,Emotional,3.53649635036496,137,2019
199476,The Boy Who Harnessed the Wind (2019),Drama,English,Emotional,3.68378378378378,185,2019
199538,Leaving Neverland (2019),Documentary,English,General,3.47931034482759,145,2019
199566,The Aftermath (2019),Drama,English,Emotional,3.18125,80,2019
199694,Despicable Me Presents: Minion Madness (2010),Adventure,English,General,3.21153846153846,52,2010
199866,Deadpool: No Good Deed (2017),Action,English,Mass,3.66265060240964,83,2017
199910,The Professor and the Madman (2019),Drama,English,Emotional,3.47530864197531,243,2019
199966,System Crasher (2019),Drama,English,Emotional,3.59090909090909,77,2019
199974,Hotel Mumbai (2019),Drama,English,Emotional,3.65547263681592,402,2019
199992,Extreme Job (2019),Comedy,English,Feel-Good,3.71333333333333,75,2019
200008,After (2019),Drama,English,Emotional,2.71764705882353,170,2019
200042,The Mustang (2019),Drama,English,Emotional,3.34615384615385,65,2019
200054,The Inventor: Out for Blood in Silicon Valley (2019),Documentary,English,General,3.72545454545455,275,2019
200110,The Dirt (2019),Comedy,English,Feel-Good,3.41015625,256,2019
200200,Mirage (2018),Drama,English,Emotional,3.66450216450216,231,2018
200256,Dumbo (2019),Adventure,English,General,2.812,375,2019
200300,Triple Threat (2019),Action,English,Mass,2.9609375,64,2019
200306,Booksmart (2019),Comedy,English,Feel-Good,3.65734448510193,1913,2019
200322,The Hustle (2019),Comedy,English,Feel-Good,2.77116402116402,378,2019
200324,Teen Spirit (2019),Drama,English,Emotional,2.68548387096774,62,2019
200326,Little (2019),Comedy,English,Feel-Good,2.58088235294118,68,2019
200328,All the Bright Places (2019),Drama,English,Emotional,3.33455882352941,136,2019
200330,Troop Zero (2019),Children,English,General,3.37974683544304,79,2019
200332,Rocketman (2019),Drama,English,Emotional,3.57700348432056,1435,2019
200354,The Highwaymen (2019),Crime,English,General,3.5671875,640,2019
200448,Justice League vs. the Fatal Five (2019),Action,English,Mass,2.67910447761194,67,2019
200540,Aladdin (2019),Adventure,English,General,3.21267361111111,1728,2019
200598,The Best of Enemies (2019),Drama,English,Emotional,3.48947368421053,95,2019
200614,Wonder Park (2019),Adventure,English,General,2.61864406779661,59,2019
200630,Missing Link (2019),Adventure,English,General,3.01195219123506,251,2019
200638,Tolkien (2019),Drama,English,Emotional,3.33878504672897,214,2019
200678,A Vigilante (2019),Drama,English,Emotional,2.8169014084507,71,2019
200686,The Head Hunter (2019),Fantasy,English,General,2.86111111111111,54,2019
200814,The Silence (2019),Horror,English,Dark,2.71759259259259,216,2019
200818,John Wick: Chapter 3 â Parabellum (2019),Action,English,Mass,3.7654028436019,4009,2019
200820,Godzilla: King of the Monsters (2019),Action,English,Mass,2.85,1020,2019
200822,Dark Phoenix (2019),Action,English,Mass,2.66696113074205,1132,2019
200824,The Secret Life of Pets 2 (2019),Adventure,English,General,3.15203426124197,467,2019
200838,PokÃ©mon: Detective Pikachu (2019),Action,English,Mass,3.26582278481013,1659,2019
200842,A Dog's Journey (2019),Children,English,General,3.51156069364162,173,2019
200864,Batman: Hush (2019),Action,English,Mass,3.02027027027027,148,2019
200866,Monos (2019),Drama,English,Emotional,3.40082644628099,121,2019
200938,The Dead Don't Die (2019),Comedy,English,Feel-Good,2.71428571428571,567,2019
200982,Guava Island (2019),Comedy,English,Feel-Good,3.09550561797753,89,2019
201072,Hail Satan? (2019),Documentary,English,General,3.59933774834437,151,2019
201200,Someone Great (2019),Comedy,English,Feel-Good,3.02158273381295,139,2019
201242,The Perfection (2018),Drama,English,Emotional,3.04166666666667,300,2018
201304,Stockholm (2019),Crime,English,General,3.01973684210526,76,2019
201314,Wine Country (2019),Comedy,English,Feel-Good,2.68586387434555,191,2019
201316,The Souvenir (2019),Drama,English,Emotional,3.07241379310345,145,2019
201320,Red Joan (2019),Drama,English,Emotional,3.22941176470588,85,2019
201340,The Lighthouse (2019),Drama,English,Emotional,3.79235828374569,3193,2019
201368,Long Shot (2019),Comedy,English,Feel-Good,3.3731884057971,966,2019
201444,Knock Down the House (2019),Documentary,English,General,3.80601092896175,183,2019
201476,Drunk Parents (2019),Comedy,English,Feel-Good,2.2843137254902,51,2019
201586,Men in Black: International (2019),Action,English,Mass,2.77439024390244,1066,2019
201588,Toy Story 4 (2019),Adventure,English,General,3.58904354032834,2802,2019
201594,Brightburn (2019),Drama,English,Emotional,3.00768049155146,651,2019
201646,Midsommar (2019),Drama,English,Emotional,3.79952294411631,4402,2019
201654,The Intruder (2019),Drama,English,Emotional,2.73275862068966,58,2019
201662,The Last Summer (2019),Comedy,English,Feel-Good,3.09259259259259,54,2019
201729,Ma (2019),Horror,English,Dark,2.85856573705179,251,2019
201737,The Lodge (2019),Drama,English,Emotional,3.15586419753086,324,2019
201739,Wounds (2019),Drama,English,Emotional,2.30714285714286,70,2019
201749,Murder Mystery (2019),Comedy,English,Feel-Good,3.00564334085779,886,2019
201773,Spider-Man: Far from Home (2019),Action,English,Mass,3.68518518518519,5724,2019
201811,Yesterday (2019),Comedy,English,Feel-Good,3.38780663780664,1386,2019
201861,Don't Hug Me I'm Scared 4 (2015),Animation,English,Feel-Good,3.91455696202532,158,2015
201993,And Then We Danced (2019),(no genres listed),English,General,3.77058823529412,85,2019
202099,Batman vs. Teenage Mutant Ninja Turtles (2019),Action,English,Mass,3.37931034482759,87,2019
202101,Stuber (2019),Action,English,Mass,2.99088145896657,329,2019
202103,I Am Mother (2019),Sci-Fi,English,Mind-Bending,3.51685855263158,1216,2019
202155,The Art of Self-Defense (2019),Comedy,English,Feel-Good,3.41002044989775,489,2019
202159,Crawl (2019),Action,English,Mass,2.98174442190669,493,2019
202187,The Sun Is Also a Star (2019),Drama,English,Emotional,2.65740740740741,54,2019
202195,See You Yesterday (2019),Drama,English,Emotional,2.61428571428571,105,2019
202237,Pain and Glory (2019),Drama,English,Emotional,3.77162977867203,497,2019
202393,Always Be My Maybe (2019),Comedy,English,Feel-Good,3.31877022653722,618,2019
202421,Rim of the World (2019),Action,English,Mass,2.82945736434109,129,2019
202429,Once Upon a Time in Hollywood (2019),Comedy,English,Feel-Good,3.77128642501777,7035,2019
202431,Queen of Hearts (2019),Drama,English,Emotional,3.56666666666667,60,2019
202433,A Hidden Life (2019),Drama,English,Emotional,3.69787234042553,235,2019
202435,Beanpole (2019),Drama,English,Emotional,3.45604395604396,91,2019
202439,Parasite (2019),Comedy,English,Feel-Good,4.31225364181662,11670,2019
202443,The Invisible Life of EurÃ­dice GusmÃ£o (2019),Drama,English,Emotional,3.75757575757576,66,2019
202495,Avengement (2019),Action,English,Mass,3,68,2019
202497,Les MisÃ©rables (2019),Crime,English,General,3.78448275862069,174,2019
202499,Atlantics (2019),Drama,English,Emotional,3.19191919191919,99,2019
202519,Child's Play (2019),Comedy,English,Feel-Good,2.5734126984127,252,2019
202575,Late Night (2019),Comedy,English,Feel-Good,3.19883040935673,342,2019
202599,Enron: The Smartest Guys in the Room (2005),Documentary,English,General,3.70992366412214,131,2005
202711,Deadwood: The Movie (2019),Western,English,General,3.50678733031674,221,2019
202749,Portrait of a Lady on Fire (2019),Drama,English,Emotional,4.05611601513241,1586,2019
202934,Anna (2019),Action,English,Mass,3.28504672897196,428,2019
203048,Diego Maradona (2019),Documentary,English,General,3.73469387755102,98,2019
203154,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese (2019),Documentary,English,General,3.47435897435897,78,2019
203160,The Last Black Man in San Francisco (2019),Drama,English,Emotional,3.66103896103896,385,2019
203208,Scary Stories to Tell in the Dark (2019),Horror,English,Dark,2.97005988023952,501,2019
203218,Good Boys (2019),Comedy,English,Feel-Good,3.49036777583187,571,2019
203222,The Lion King (2019),Adventure,English,General,3.04059652029826,1207,2019
203224,Dora and the Lost City of Gold (2019),Adventure,English,General,2.91943127962085,211,2019
203244,Shaft (2019),Action,English,Mass,3.11882716049383,324,2019
203278,Plus One (2019),Comedy,English,Feel-Good,3.40845070422535,142,2019
203296,Purl (2019),Animation,English,Feel-Good,3.34210526315789,57,2019
203322,The Peanut Butter Falcon (2019),Adventure,English,General,3.82063773250664,1129,2019
203375,Ford v. Ferrari (2019),Action,English,Mass,3.95374898125509,4908,2019
203393,Escape Plan: The Extractors (2019),Action,English,Mass,2.07792207792208,77,2019
203503,Deerskin (2019),Comedy,English,Feel-Good,3.32407407407407,108,2019
203513,Annabelle Comes Home (2019),Horror,English,Dark,2.87111801242236,322,2019
203517,The Angry Birds Movie 2 (2019),Action,English,Mass,2.77564102564103,156,2019
203519,Fast & Furious Presents: Hobbs & Shaw (2019),Action,English,Mass,3.1234375,960,2019
203557,Fisherman's Friends (2019),Comedy,English,Feel-Good,3.35714285714286,63,2019
203619,ANIMA (2019),Romance,English,Emotional,3.67412935323383,201,2019
